stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,18,8,14.761107931728427,7.137951674344233,3.0236172630471607,11.581178285535035,19.496394035701307,50.706365815360236,58.50885876027505,1.0,9777.777777777777,28.52777777777778,26.291797073639668,1.640004036714638,6.518163838136736
single_holdout_frame,support_tail,2,2,41.49251605121164,31.488888100403816,31.488888100403816,53.1048646283008,55.80686169428792,57.96845934707762,58.50885876027505,0.8779284448337256,7250.0,39.0,12.458108880525659,2.2882456112707374,5.856701966840689
multi_holdout_ge2_frame,support_reference,16,6,5.470190559856752,4.094084621086785,2.770329088375392,9.810711184956567,11.507559488984164,12.390985047594587,12.611841437247193,0.12207155516627433,10093.75,27.21875,28.021008097778918,1.5589738398951256,6.6008465720487415
multi_holdout_ge3_frame,support_reference,10,3,5.372792409238398,3.8070612961721624,1.7259452812652176,8.894945321039696,10.753393379143441,12.240151825626445,12.611841437247193,0.07360201516309009,9750.0,22.35,23.654812057934265,1.3894954260780956,6.250932564921027
alt_9_12km,high_alt_tail,6,5,24.476217471225084,13.347998175836809,4.486499685482757,34.824162133252436,46.66651044676374,56.14038909757279,58.50885876027505,0.9164936077606605,10833.333333333334,46.75,38.20082948516591,2.4375197333470884,4.574004370624963
alt_12km_plus,high_alt_tail,6,5,3.2535005537723887,2.8010131277382873,2.4392406544698777,4.780309440324102,5.243910825186523,5.61479193307646,5.707512210048944,0.016193570029281772,13666.666666666666,29.5,28.1356079722801,1.74679011640131,5.265520399095169
alt_12km_plus_single_holdout,combined_tail,0,0,,,,,,,,0.0,,,,,
context_only_nearest_support,context_tail,6,6,24.41711432747618,13.280073736311058,3.5586339042978015,34.824162133252436,46.66651044676374,56.14038909757279,58.50885876027505,0.9120728059169663,12916.666666666666,40.0,30.189033516637497,1.77240226919466,0.0
alt_12km_plus_context_only,combined_tail,4,4,2.7294041150019095,2.5080295378403696,2.4392406544698777,3.6764230108183855,3.7647648407088226,3.8354383046211726,3.8531066705992605,0.007597754538700136,13875.0,36.5,35.65378591440432,0.75,0.0
single_holdout_context_only,combined_tail,1,1,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,0.872836376226881,11500.0,77.0,20.92943113611242,3.1622776601683795,0.0
nearest_context_wind,support_tail,8,7,21.178272389694886,10.534449699763272,3.010872963324574,25.35028348244338,41.92957112135919,55.193001232491866,58.50885876027505,0.9148726191051,10437.5,31.875,24.039642419603204,1.329301701895995,4.733539146254254
nearest_current_wind_train,support_reference,10,6,5.778163734280494,4.420753254009003,3.625995414315283,8.894945321039696,10.753393379143441,12.240151825626445,12.611841437247193,0.08512738089489984,9250.0,25.85,28.093520796868837,1.8885659045695526,7.945863591642722
nearest_distance_gt4vox,remote_support_tail,2,2,8.850519402621007,8.423488858139383,8.423488858139383,10.596270176611734,10.867867841420779,11.085145973268013,11.139465506229822,0.039944509816730776,12250.0,22.0,19.454470527394975,5.47643832670372,13.679624757583627
role_gap_ge30mps,role_conflict_tail,0,0,,,,,,,,0.0,,,,,
role_conflict_at_point,role_conflict_tail,5,4,7.207148476798902,5.87734978702704,4.4689174405325875,10.95988760782164,11.785864522534416,12.446646054304638,12.611841437247193,0.06621959588683086,6000.0,10.6,15.19364595740837,0.882842712474619,8.531232161710566
qc_review_flag,qc_tail,12,7,17.970352811396417,9.60475977798909,4.161012055565924,12.464603844145456,33.2654992326097,53.460186854742005,58.50885876027505,0.9880616354189126,9916.666666666666,31.083333333333332,28.32721304514375,1.5175754031424529,4.16934657726546
no_qc_review_flag,clean_reference,6,4,2.79352139499257,2.2043354670545203,1.6343808933148574,4.245292799073462,4.976402504561203,5.561290268951396,5.707512210048944,0.011938364581087359,9500.0,23.416666666666668,22.220965130631498,1.8848613038590087,11.215798359879285
high_vector_error_ge30mps,error_tail,1,1,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,58.50885876027505,0.872836376226881,11500.0,77.0,20.92943113611242,3.1622776601683795,0.0
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
