stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,19,8,11.569754219603348,7.299378912438777,3.2906725400981784,19.513453145737643,24.40511008016596,33.30247048420798,35.52681058521848,1.0,10368.421052631578,22.932516681187458,19.042526872087944,1.3227933316166267,13.695243022626169
single_holdout_frame,support_tail,4,4,8.085347733336373,6.637141726810358,4.5690774319316745,11.603884789237107,13.072403955789323,14.247219289031099,14.540923122341546,0.1028147749995206,10750.0,39.0,35.320378461564616,2.6123724356957947,2.02240973765779
multi_holdout_ge2_frame,support_reference,15,4,12.333784629930612,7.475975495273021,3.073699382192473,21.341409362671122,26.87659908128875,33.796768284432524,35.52681058521848,0.8971852250004793,10266.666666666666,18.647854462837447,14.701766448227499,0.9789055705288485,16.807998565284404
multi_holdout_ge3_frame,support_reference,13,3,13.155749304169467,8.031828312347155,3.073699382192473,22.255387471137865,28.112343581850133,34.0439171845448,35.52681058521848,0.8846524058992711,10269.23076923077,19.209062841735513,14.838100391614262,0.8874860913839042,18.333993101848556
alt_9_12km,high_alt_tail,5,3,4.586205993783753,4.33367201119908,3.718348830455896,6.073911678241991,6.636095731477119,7.085842974065223,7.198279784712248,0.041349975082909836,10500.0,25.2,22.49052726188365,1.4,14.016725940280645
alt_12km_plus,high_alt_tail,8,5,17.293709051411952,12.756464839983435,9.645859233834145,26.87659908128876,31.201704833253615,34.6617894348255,35.52681058521848,0.9407287480564732,13437.5,32.64563619801261,26.17825256229515,1.9648574672928514,20.80439388380434
alt_12km_plus_single_holdout,combined_tail,2,2,10.816850319363425,9.645859233834145,9.645859233834145,13.561910344640067,14.051416733490806,14.443021844571398,14.540923122341546,0.09200888516391356,12000.0,63.5,58.29446171570589,3.224744871391589,0.0
context_only_nearest_support,context_tail,5,5,7.522834309864395,6.199233338035043,4.750795345326745,10.672769428514233,12.606846275427888,14.154107752958815,14.540923122341546,0.11125796965355206,9800.0,33.6,29.359947143487847,2.372740661031255,0.0
alt_12km_plus_context_only,combined_tail,2,2,10.816850319363425,9.645859233834145,9.645859233834145,13.561910344640067,14.051416733490806,14.443021844571398,14.540923122341546,0.09200888516391356,12000.0,63.5,58.29446171570589,3.224744871391589,0.0
single_holdout_context_only,combined_tail,3,3,9.18798899302633,7.893025995401632,4.750795345326745,12.582897566938586,13.561910344640065,14.34512056680125,14.540923122341546,0.0995772939327601,11500.0,49.333333333333336,44.413665277729024,3.4831632475943928,0.0
nearest_context_wind,support_tail,12,8,5.5527842923401876,4.254434049114121,3.2939188757462157,6.965505695018351,10.502469286645427,13.733232355202327,14.540923122341546,0.14547922689912504,9458.333333333334,23.504121214620383,21.239730307898338,1.2163128427270957,7.042717380505845
nearest_current_wind_train,support_reference,7,3,17.620297064835853,12.5192843924239,3.2906725400981784,28.112343581850155,31.819577083534305,34.78536388488164,35.52681058521848,0.8545207731008749,11928.57142857143,21.95262319530244,15.2758924106987,1.505331312570108,25.09957269483244
nearest_distance_gt4vox,remote_support_tail,1,1,18.59947503727091,18.59947503727091,18.59947503727091,18.59947503727091,18.59947503727091,18.59947503727091,18.59947503727091,0.13601897753501227,15000.0,25.999999999999996,7.779927294346302,4.123105625617661,79.23904709734374
role_gap_ge30mps,role_conflict_tail,4,3,9.49857164192926,6.0705494971898855,2.7014349941421916,13.941742340747382,16.270608689009137,18.133701767618554,18.59947503727091,0.14189749524013356,13250.0,23.87067905960574,18.042958825193335,1.6343297969976889,51.377632662787846
role_conflict_at_point,role_conflict_tail,4,2,21.239568763940657,15.326299933529807,12.749268092848254,31.819577083534316,33.67319383437639,35.15608723505006,35.52681058521848,0.7094952850237942,13500.0,23.291272396025214,16.888864335204403,0.8535533905932737,18.35450895446403
qc_review_flag,qc_tail,11,7,14.902197534516278,10.361321894887077,4.750795345326745,23.169365579604598,29.348088082411536,34.291066084657096,35.52681058521848,0.9604869079767736,11636.363636363636,28.378644507645536,22.196983314442374,1.8546384084679117,18.682775513741035
no_qc_review_flag,clean_reference,8,4,3.5442671386935967,3.089207311572365,2.862407200922793,4.762328116732801,5.980303950722523,6.954684617914303,7.198279784712248,0.0395130920232263,8625.0,15.444090919807604,14.70514926385061,0.5915063509461096,6.83738584734323
high_vector_error_ge30mps,error_tail,1,1,35.52681058521848,35.52681058521848,35.52681058521848,35.52681058521848,35.52681058521848,35.52681058521848,35.52681058521848,0.4962614883442959,13500.0,18.0,17.541776505672708,1.0,0.0
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
