stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,22,8,20.77123167961825,10.43151478884131,4.493852398334,23.85438862109965,29.149842836093168,74.15311760049399,86.06124255625687,1.0,10090.90909090909,37.770947873749726,31.739853515678533,1.4722165546790575,9.698737974050998
single_holdout_frame,support_tail,1,1,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,0.0019824994628563288,12500.0,66.0,61.662837667017364,4.123105625617661,50.394913858083115
multi_holdout_ge2_frame,support_reference,21,7,21.23894896167176,10.721686639480213,4.649798871243651,25.23502986485865,29.35588562405288,74.72017116981611,86.06124255625687,0.9980175005371437,9976.190476190477,36.42670729630923,30.314949508471923,1.3459837417772194,7.760824836716133
multi_holdout_ge3_frame,support_reference,13,3,26.692615607822578,14.461770566138835,4.2934521421345435,28.531714472214038,52.03802839693439,79.25659972439233,86.06124255625687,0.9758395967848483,9615.384615384615,45.23062480494517,35.91011741356734,1.428732934416857,8.382339058758165
alt_9_12km,high_alt_tail,5,5,5.793099358667337,4.273083683607105,1.7434503654349252,9.140928397362485,10.11137034697134,10.887723906658424,11.081812296580196,0.017678474171176416,10200.0,31.19962449285746,31.136399540436003,0.8,2.3042058036890007
alt_12km_plus,high_alt_tail,10,8,27.577234994983566,12.482253067585022,4.315679033779446,16.570708693373494,51.31597562481512,79.11218916996854,86.06124255625687,0.8012245711574213,13650.0,52.3,42.04108091026283,2.4974550640566173,13.629507885604033
alt_12km_plus_single_holdout,combined_tail,1,1,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,4.337905925424349,0.0019824994628563288,12500.0,66.0,61.662837667017364,4.123105625617661,50.394913858083115
context_only_nearest_support,context_tail,5,5,38.845905398525474,21.53359086728174,6.229602548535915,55.176560839419835,70.61890169783834,82.97277438457317,86.06124255625687,0.7949015068537435,10800.0,40.6,21.988258931610602,2.3147056294838277,0.0
alt_12km_plus_context_only,combined_tail,3,3,49.98879736789473,32.78137193175724,8.849538264164261,70.61890169783835,78.3400721270476,84.51700847041502,86.06124255625687,0.7898042228760113,14166.666666666666,61.666666666666664,29.76842155705711,3.8578427158063797,0.0
single_holdout_context_only,combined_tail,0,0,,,,,,,,0.0,,,,,
nearest_context_wind,support_tail,10,6,30.138778069998622,17.25665291337124,5.564164536392989,35.02642131727326,60.54383193676502,80.95776043235853,86.06124255625687,0.9569827303784597,9300.0,30.69627307582066,20.442251835474877,1.4401955272165332,5.733186974011772
nearest_current_wind_train,support_reference,12,6,5.83316670155809,4.743899685066364,4.315679033779446,10.663756341969885,11.237874605389864,11.39046886289265,11.428617427268346,0.043017269621540205,10750.0,43.66651020535727,41.15452158251492,1.4989007442311613,13.003363807417017
nearest_distance_gt4vox,remote_support_tail,2,2,60.93174418209571,45.19957424084061,45.19957424084061,77.88890889317362,81.97507572471524,85.24400918994854,86.06124255625687,0.7822940648211167,13250.0,76.5,31.302610180283043,6.123572015126811,25.197456929041557
role_gap_ge30mps,role_conflict_tail,2,2,4.315736270593431,4.315679033779446,4.315679033779446,4.333460547095369,4.335683236259858,4.337461387591451,4.337905925424349,0.0039245747957938545,12500.0,56.5,53.66485564872511,2.5615528128088303,41.61352904720561
role_conflict_at_point,role_conflict_tail,5,2,7.8214497767580475,6.502733303852956,6.901252750477071,11.289895374993087,11.359256401130716,11.41474522204082,11.428617427268346,0.032225327949786095,9300.0,62.4,58.25307906361049,1.0,6.758297858094056
qc_review_flag,qc_tail,12,6,25.63875382651935,12.401081576936036,5.283754236980132,11.39393691419953,45.01329873531313,77.85165379206818,86.06124255625687,0.8310514095993233,10458.333333333334,52.333333333333336,42.378033439462975,1.8080528144197334,9.751545615406792
no_qc_review_flag,clean_reference,10,6,12.66341607711744,8.068034643127643,4.0703648827647205,25.64711544077807,27.501500532415474,28.9850086057254,29.35588562405288,0.16894859040067636,9650.0,20.296085322249393,18.974037607137205,1.0692130429902464,9.635368804424042
high_vector_error_ge30mps,error_tail,1,1,86.06124255625687,86.06124255625687,86.06124255625687,86.06124255625687,86.06124255625687,86.06124255625687,86.06124255625687,0.7803115653582604,14000.0,87.0,0.9423826935487237,8.12403840463596,0.0
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
