stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,18,8,7.124283075112962,4.728769123055427,2.6939857296778937,8.264130050255998,11.2384094596994,21.35182168126421,23.880174736655437,1.0,10555.555555555555,27.35701759189653,29.051284855457183,1.2912985199723666,1.536284886243343
single_holdout_frame,support_tail,2,2,17.65652703365468,15.588482506164373,15.588482506164373,22.221836290557224,23.05100551360633,23.714340892045616,23.880174736655437,0.6824733910222676,8000.0,15.5,27.817324745361763,2.618033988749895,0.0
multi_holdout_ge2_frame,support_reference,16,6,4.258017982566689,3.3713049501668086,2.2465892749020897,7.749278832532579,8.211031503492677,8.848214064652517,9.007509704942477,0.3175266089777324,10875.0,28.839144790883594,29.205529869219113,1.1254565863751755,1.728320497023761
multi_holdout_ge3_frame,support_reference,10,3,3.5364871037682235,2.9060395640272776,2.2465892749020897,5.362031101676046,6.457524998532562,7.333920116017778,7.553018895389081,0.13689554581631255,11650.0,31.54263166541375,32.35668168697635,1.2942810279756831,2.7653127952380174
alt_9_12km,high_alt_tail,6,5,4.486767295696123,3.5248898155467994,1.8819237185877775,7.424904585531195,7.488961740460138,7.540207464403292,7.553018895389081,0.132209755437881,10500.0,19.166666666666668,21.295267498379527,1.3143915862287792,1.1282065667690315
alt_12km_plus,high_alt_tail,6,5,2.2927844114022946,1.966649665943477,1.4930168771619048,3.5415237916671507,3.7826371056584485,3.9755277568514864,4.023750419649746,0.03452413858354067,14250.0,40.9996001921738,39.339911583883946,1.162448582448027,2.3417482587959
alt_12km_plus_single_holdout,combined_tail,0,0,,,,,,,,0.0,,,,,
context_only_nearest_support,context_tail,6,4,10.867702717012111,7.617804051075932,5.720570350507087,15.912856753165757,19.896515744910598,23.083442938306472,23.880174736655437,0.7756609189991074,10250.0,22.833333333333332,27.068146606837065,1.1083802566454808,0.0
alt_12km_plus_context_only,combined_tail,2,2,1.2413413448786972,1.2199850495549533,1.2199850495549533,1.4034011899442236,1.4263282074928822,1.4446698215318095,1.4492552250415411,0.003373320432934216,14500.0,32.5,31.311877425397736,0.7071067811865476,0.0
single_holdout_context_only,combined_tail,1,1,23.880174736655437,23.880174736655437,23.880174736655437,23.880174736655437,23.880174736655437,23.880174736655437,23.880174736655437,0.6241948208435238,7000.0,21.0,39.62877648713625,3.0,0.0
nearest_context_wind,support_tail,7,5,10.07061534507569,6.691125268766042,3.888121805625093,14.319393156467829,19.09978394656162,22.924096578636668,23.880174736655437,0.7770611856504642,10285.714285714286,22.142857142857142,25.93263306165934,0.9500402199818406,0.3426750651328558
nearest_current_wind_train,support_reference,11,5,4.303025510866219,3.47999703033049,2.328674295671232,7.29679027567331,8.152149990307894,8.83643776201556,9.007509704942477,0.22293881434953594,10727.272727272728,30.675119695830684,31.035881451510367,1.5084628926936106,2.295854772404562
nearest_distance_gt4vox,remote_support_tail,0,0,,,,,,,,0.0,,,,,
role_gap_ge30mps,role_conflict_tail,0,0,,,,,,,,0.0,,,,,
role_conflict_at_point,role_conflict_tail,3,2,5.450255458144376,4.311842394552105,2.328674295671232,7.671742623088228,8.339626164015352,8.873932996757052,9.007509704942477,0.09754390368967046,7166.666666666667,19.476238500364897,19.64440355786488,1.6881650340819931,2.277799666330195
qc_review_flag,qc_tail,10,6,8.944938881832984,6.017913001939418,3.1083980506481623,10.494776208113768,17.18747547238459,22.541634883801272,23.880174736655437,0.8757898654337959,9750.0,25.84263166541375,28.425526354808238,1.312899020449196,0.6833398998990584
no_qc_review_flag,clean_reference,8,4,3.766265591087257,3.1173392744504382,2.6119007089087516,5.77204869214199,6.534419483907649,7.1443161173201775,7.29679027567331,0.12421013456620406,11562.5,29.25,29.833482981268375,1.26429789437633,2.602466119173699
high_vector_error_ge30mps,error_tail,0,0,,,,,,,,0.0,,,,,
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
