stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,19,8,9.47148345208776,5.9692834713661345,4.545383754293727,7.564340408253836,10.501392707159109,31.0319689711726,36.16461303717595,1.0,10894.736842105263,25.526315789473685,22.69589435364343,1.20839207173826,6.370917692827022
single_holdout_frame,support_tail,3,3,21.048404222370976,14.11619426448105,4.118138819577757,29.75531819365631,32.959965615416124,35.52368355282398,36.16461303717595,0.779776234945145,10166.666666666666,30.666666666666668,21.822781936248877,2.6316514202603183,0.0
multi_holdout_ge2_frame,support_reference,16,5,4.84358477753887,4.441737697657088,4.592723675703799,7.138028086687166,7.56968936908808,7.6338768990990165,7.649923781601751,0.22022376505485486,11031.25,24.5625,22.85960293190491,0.9415309438903738,7.565464760232088
multi_holdout_ge3_frame,support_reference,12,3,5.335401488256125,5.038875262679302,4.995155947807996,7.461961269270919,7.5910852124250585,7.638156067766412,7.649923781601751,0.20041298040513533,10833.333333333334,25.333333333333332,23.281982539137744,0.7845177968644247,3.4735165798886367
alt_9_12km,high_alt_tail,5,4,3.800967452471555,3.590809052478158,4.001475488753634,4.90533562135717,5.025319577044984,5.121306741595236,5.1453035327327985,0.04238075558549956,10300.0,15.6,15.733481263259387,0.9656854249492379,4.7099506340494095
alt_12km_plus,high_alt_tail,9,6,5.147539366316456,4.723329987799074,4.640063597113871,7.564340408253836,7.607132094927793,7.641365444266959,7.649923781601751,0.13991112608234788,13666.666666666666,30.444444444444443,28.605750039277034,0.9611423933192095,8.702665472227437
alt_12km_plus_single_holdout,combined_tail,1,1,4.118138819577757,4.118138819577757,4.118138819577757,4.118138819577757,4.118138819577757,4.118138819577757,4.118138819577757,0.009949754244776756,12500.0,22.0,25.138022424982008,0.0,0.0
context_only_nearest_support,context_tail,11,7,11.87012883309397,7.48172891991753,4.545383754293727,7.542944564916857,21.853778801046403,33.30244618995005,36.16461303717595,0.909314130120038,10363.636363636364,29.454545454545453,24.511382540207556,1.391742529377641,0.0
alt_12km_plus_context_only,combined_tail,4,4,5.669577355123884,5.504596408443483,5.178651124639657,7.054568856989014,7.298756710952935,7.494106994124072,7.542944564916857,0.07543480134714299,14000.0,38.0,35.035511290405196,0.75,0.0
single_holdout_context_only,combined_tail,3,3,21.048404222370976,14.11619426448105,4.118138819577757,29.75531819365631,32.959965615416124,35.52368355282398,36.16461303717595,0.779776234945145,10166.666666666666,30.666666666666668,21.822781936248877,2.6316514202603183,0.0
nearest_context_wind,support_tail,13,7,11.015790993763634,6.808825374021337,4.545383754293727,7.380977973624981,18.991611953820453,32.730012820504825,36.16461303717595,0.9255185258273256,10461.538461538461,27.0,23.082428060525515,1.1776282940887732,1.1477002100293032
nearest_current_wind_train,support_reference,6,4,4.599846211968779,4.150276015613197,4.3207695429337525,6.247466072242473,6.948694926922111,7.509678010665823,7.649923781601751,0.07448147417267438,11833.333333333334,22.333333333333332,21.85840465539891,1.2750469233121475,17.68788890555541
nearest_distance_gt4vox,remote_support_tail,1,1,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,0.7673226789244095,8000.0,56.00000000000001,26.00195100699275,6.48074069840786,0.0
role_gap_ge30mps,role_conflict_tail,1,1,2.2861803043671998,2.2861803043671998,2.2861803043671998,2.2861803043671998,2.2861803043671998,2.2861803043671998,2.2861803043671998,0.003066417941385478,14500.0,13.000000000000002,13.064700617121497,1.0,60.19154346163034
role_conflict_at_point,role_conflict_tail,3,3,4.2885457855562645,4.092164066661064,4.845008362883194,5.0852444987628775,5.115274015747838,5.139297629335807,5.1453035327327985,0.03237067431058572,12166.666666666666,21.333333333333332,21.77915123374108,0.8047378541243649,25.064953304820094
qc_review_flag,qc_tail,14,8,10.707388699001845,6.755393594219718,4.6951960585884605,7.2999946779790434,17.560528530207527,32.44379613578224,36.16461303717595,0.9416848044306236,10750.0,27.714285714285715,23.925904403107598,1.265955813251939,5.371061422461449
no_qc_review_flag,clean_reference,5,4,4.4586221719069,3.7681751273761024,4.001475488753634,6.445979707806599,7.047951744704174,7.529529374222236,7.649923781601751,0.05831519556937631,11300.0,19.4,19.25186621514376,1.047213595499958,9.170515249850625
high_vector_error_ge30mps,error_tail,1,1,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,36.16461303717595,0.7673226789244095,8000.0,56.00000000000001,26.00195100699275,6.48074069840786,0.0
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
