stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,18,8,4.259100409205424,3.4823454651617745,3.2527672986097333,6.824826626242834,7.94813947821604,8.681968575971249,8.865425850410054,1.0,10472.222222222223,22.16426978428439,21.63060842514309,1.5177959954212696,6.845525679465218
single_holdout_frame,support_tail,2,2,1.823695831030785,1.6697600297893715,1.6697600297893715,2.256421323300024,2.3297539849888556,2.3884201143399206,2.403086646677687,0.020371665833545296,8250.0,20.5,19.59895722650083,0.5,2.5443384535392384
multi_holdout_ge2_frame,support_reference,16,6,4.4712073338350855,3.708918644583325,3.6837719611114643,7.099523422326238,8.056055522003573,8.703551784728758,8.865425850410054,0.9796283341664548,10750.0,22.372303507319938,21.884564824973374,1.6450204948489282,7.383174082705966
multi_holdout_ge3_frame,support_reference,10,3,3.9610824658821806,3.419422814345635,3.9237983439447492,5.80062512267155,6.106703277394638,6.351565801173111,6.412781432117728,0.4805288926462921,10400.0,20.1956856117119,18.783079894782297,1.343397840021018,9.326175975990818
alt_9_12km,high_alt_tail,4,4,4.336843030335671,4.079852384137842,4.091857567459186,5.61439837108208,5.6735030630186944,5.720786816567986,5.732607754955309,0.23040883891865227,9875.0,24.75,22.88073577464867,1.8139582038342184,2.4956220181478352
alt_12km_plus,high_alt_tail,9,6,4.777132678218251,3.9594392657882986,3.707147984543954,8.002097500109809,8.43376167525993,8.77909301538003,8.865425850410054,0.6290263717937667,13833.333333333334,26.886245059949605,27.02954654217513,1.784943900249553,8.735905752392467
alt_12km_plus_single_holdout,combined_tail,0,0,,,,,,,,0.0,,,,,
context_only_nearest_support,context_tail,5,3,5.091726637431173,4.97030191693477,5.338576475377881,6.1407119612527605,6.276746696685244,6.385574485031231,6.412781432117728,0.3970012739925997,10200.0,19.8,17.58416609292122,2.2867956800420357,0.0
alt_12km_plus_context_only,combined_tail,2,2,3.683846128700617,3.6837719611114643,3.6837719611114643,3.702472779857456,3.704810382200705,3.706680464075304,3.707147984543954,0.08312366751171517,14500.0,26.5,26.737083098377365,3.2071067811865475,0.0
single_holdout_context_only,combined_tail,0,0,,,,,,,,0.0,,,,,
nearest_context_wind,support_tail,12,7,3.8957875289798274,3.4597215252604685,3.6837719611114643,5.6932046269975665,6.038685909678397,6.337962327629862,6.412781432117728,0.5577807339399756,10250.0,23.03921304954817,22.082232735920883,1.4725038648091642,9.018464535029594
nearest_current_wind_train,support_reference,6,6,4.905658767706122,3.5275933449643873,1.2587376135088824,8.3258456314724,8.595635740941226,8.811467828516289,8.865425850410054,0.44221926606002426,10916.666666666666,20.414383253756828,20.727359803587508,1.608380256645481,2.4996479683364687
nearest_distance_gt4vox,remote_support_tail,1,1,3.707147984543954,3.707147984543954,3.707147984543954,3.707147984543954,3.707147984543954,3.707147984543954,3.707147984543954,0.04208928838095294,14500.0,27.0,30.694084573610546,5.0,0.0
role_gap_ge30mps,role_conflict_tail,1,1,0.8901576736917307,0.8901576736917307,0.8901576736917307,0.8901576736917307,0.8901576736917307,0.8901576736917307,0.8901576736917307,0.002426753236358065,14500.0,24.976205539546445,25.843186564899614,1.0,55.78799238813891
role_conflict_at_point,role_conflict_tail,4,2,1.0753701247789214,1.0645254729942617,1.0702527268727011,1.2204287474312434,1.2239337559855787,1.2267377628290468,1.2274387645399139,0.014166666255254617,10500.0,19.86763914864451,19.96116231592991,1.0,20.7289512670275
qc_review_flag,qc_tail,9,5,3.8622688262024742,3.2344012751834326,3.6603959376789748,5.868642490387793,6.1407119612527605,6.358367537944734,6.412781432117728,0.41116794024785436,10333.333333333334,19.830061843842007,18.640608858702862,1.7148864889122422,9.21286722979
no_qc_review_flag,clean_reference,9,5,4.621985731861598,3.730289655140117,2.845138659540492,8.002097500109809,8.43376167525993,8.77909301538003,8.865425850410054,0.5888320597521457,10611.111111111111,24.498477724726776,24.620607991583327,1.3207055019302973,4.478184129140436
high_vector_error_ge30mps,error_tail,0,0,,,,,,,,0.0,,,,,
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
