stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,16,8,7.299653644621865,5.201602815734465,3.597051059555488,11.337811890573716,15.456306312233748,19.915696010953766,21.030543435633774,1.0,9312.5,23.89547655935413,23.57949628374953,1.524415688811814,8.288191238535466
single_holdout_frame,support_tail,3,3,3.9499372699994324,3.8440054448493686,4.106237070498563,4.663106083220362,4.732714709810588,4.788401611082768,4.802323336400812,0.05490060885920726,8666.666666666666,16.0,15.855083087878796,0.8047378541243649,2.293553551499134
multi_holdout_ge2_frame,support_reference,13,5,7.872801671149314,5.51489451670795,3.538288074649326,12.694061118889733,16.571153736913743,20.13866549588976,21.030543435633774,0.9450993911407927,9461.538461538461,25.717509611512774,25.362053175104318,1.6904951891243023,9.67156916631308
multi_holdout_ge3_frame,support_reference,7,2,3.056229689823683,2.7101390567786936,2.05328643145223,4.4502704673265105,5.134257261834397,5.681446697440707,5.818244056342286,0.07669119939288044,9571.42857142857,22.189660707095154,20.3872692078998,1.395404133661767,13.528707996840732
alt_9_12km,high_alt_tail,4,4,7.7433990737980105,6.393998707348371,4.9622405634204245,11.264232306672971,12.431229788886686,13.36482777465766,13.598227271100406,0.281318818540977,9875.0,23.5,21.481022367073727,1.2071067811865475,14.75230442669502
alt_12km_plus,high_alt_tail,6,5,4.651130493796698,3.825205435452798,2.9751745305198094,6.93985992322392,8.008628216635474,8.863642851364718,9.077396510047027,0.152245269848777,14000.0,33.38793749161101,32.14379356254359,2.0820951676068487,5.860683002723761
alt_12km_plus_single_holdout,combined_tail,1,1,4.802323336400812,4.802323336400812,4.802323336400812,4.802323336400812,4.802323336400812,4.802323336400812,4.802323336400812,0.027050687287833358,14000.0,29.0,25.06430531778061,1.0,0.0
context_only_nearest_support,context_tail,6,5,11.195676118082762,9.111705759246679,6.93985992322392,17.31438535336709,19.17246439450043,20.658927627407106,21.030543435633774,0.8821194781142482,8666.666666666666,27.0,28.134906750026417,2.566657706012409,0.0
alt_12km_plus_context_only,combined_tail,2,2,7.261592002720676,6.93985992322392,6.93985992322392,8.649889192682405,8.863642851364716,9.034645778310566,9.077396510047027,0.12369985571248285,14250.0,34.0,32.743883649223584,3.458039891549808,0.0
single_holdout_context_only,combined_tail,2,2,3.8694205271367887,3.712889632024771,3.712889632024771,4.584436595525604,4.693379965963208,4.780534662313292,4.802323336400812,0.035123466123198756,8000.0,17.0,14.737451816768466,0.5,0.0
nearest_context_wind,support_tail,10,7,8.808066389402601,6.376602703097007,3.597051059555488,14.34145888755374,17.68600116159375,20.361634980825773,21.030543435633774,0.9099901007395105,8000.0,24.632762494966606,24.803332689570606,1.5399946236074455,4.175371313513422
nearest_current_wind_train,support_reference,6,4,3.576282010268553,3.2432696701302297,2.983378996542566,4.9622405634204245,5.390242309881355,5.732643707050101,5.818244056342286,0.09000989926048969,11500.0,22.666666666666668,21.539768940714406,1.4984507974857617,15.142891113572206
nearest_distance_gt4vox,remote_support_tail,1,1,9.077396510047027,9.077396510047027,9.077396510047027,9.077396510047027,9.077396510047027,9.077396510047027,9.077396510047027,0.09664916842464949,14500.0,39.0,40.42346198066655,5.916079783099616,0.0
role_gap_ge30mps,role_conflict_tail,1,1,5.818244056342286,5.818244056342286,5.818244056342286,5.818244056342286,5.818244056342286,5.818244056342286,5.818244056342286,0.039706296214623724,9000.0,27.0,21.809808997074917,1.0,41.215635982642894
role_conflict_at_point,role_conflict_tail,2,2,2.971595211864221,2.7224864815407894,2.7224864815407894,3.6752745456144797,3.794373053623691,3.88965186003106,3.9134715616329023,0.020714993652728345,13250.0,21.499999999999996,18.9827720384982,1.2071067811865475,5.917076136857048
qc_review_flag,qc_tail,9,7,9.449113436082323,7.325939063878216,4.802323336400812,15.084690504007082,18.057616969820423,20.435958142471105,21.030543435633774,0.9425407679816001,9722.222222222223,25.77777777777778,25.398310397136648,2.0904621998275057,5.894420917372999
no_qc_review_flag,clean_reference,7,5,2.6454108714498945,2.4703133538353583,2.05328643145223,3.8359832548764152,3.9711101626874887,4.079211688936348,4.106237070498563,0.057459232018399704,8785.714285714286,21.47537499280944,21.241020995108954,0.7966416032202106,11.365895937172924
high_vector_error_ge30mps,error_tail,0,0,,,,,,,,0.0,,,,,
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
