stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,26,8,7.02627083181546,5.31747184114106,4.009865080101215,10.34881287627374,16.885155632675236,19.515344481467935,19.941516733434845,1.0,9442.307692307691,19.30725094893019,17.084648474723217,1.2285816016875564,16.40809912253239
single_holdout_frame,support_tail,3,3,4.2319872445079305,4.220523717235731,4.12037390642129,4.53754757448807,4.589694282996417,4.631411649803095,4.641840991504765,0.04185880588636106,10333.333333333334,19.333333333333332,19.906389687814055,0.9106836025229591,2.0467862340494842
multi_holdout_ge2_frame,support_reference,23,5,7.312441389551827,5.460552031215667,3.7667372427927193,11.837608762909102,17.69615888841041,19.566485151703965,19.941516733434845,0.958141194113639,9326.08695652174,19.303848898790648,16.716595273015717,1.2700465581003297,18.281313847117122
multi_holdout_ge3_frame,support_reference,23,5,7.312441389551827,5.460552031215667,3.7667372427927193,11.837608762909102,17.69615888841041,19.566485151703965,19.941516733434845,0.958141194113639,9326.08695652174,19.303848898790648,16.716595273015717,1.2700465581003297,18.281313847117122
alt_9_12km,high_alt_tail,8,6,4.360220536309929,3.8164374205354847,4.2730167985574585,5.961874402119241,6.914680400333692,7.676925198905254,7.867486398548145,0.11849056745587692,10312.5,15.06111937523227,13.570372657619355,1.0182830462427466,3.491960855035895
alt_12km_plus,high_alt_tail,8,6,10.147120156862647,7.454627044693755,4.924293441820479,18.748234427927496,19.34487558068117,19.82218850288411,19.941516733434845,0.6417301934630363,13750.0,36.625,32.39249832033765,1.4972156705342163,41.57105901788406
alt_12km_plus_single_holdout,combined_tail,1,1,4.641840991504765,4.641840991504765,4.641840991504765,4.641840991504765,4.641840991504765,4.641840991504765,4.641840991504765,0.01678639348265002,12500.0,25.0,29.115339518528156,1.0,0.0
context_only_nearest_support,context_tail,7,6,4.637581287138603,4.5858307941694205,4.641840991504765,5.287084002599646,5.347337585447235,5.395540451725307,5.407591168294825,0.1172891908331534,10428.57142857143,27.0,26.204744116857974,0.7480097110713986,0.0
alt_12km_plus_context_only,combined_tail,3,3,5.095714958639636,5.085392683978594,5.206745892136193,5.367422113063099,5.387506640678962,5.403574262771652,5.407591168294825,0.06068877736103307,13833.333333333334,44.666666666666664,43.00560572315718,1.0786893258332633,0.0
single_holdout_context_only,combined_tail,2,2,4.286704269267711,4.270598622642953,4.270598622642953,4.567592517732402,4.604716754618583,4.6344161441275284,4.641840991504765,0.028632147508839672,10250.0,19.5,21.92507670237983,0.5,0.0
nearest_context_wind,support_tail,14,8,8.137837796806647,6.011450051893651,4.2730167985574585,14.388056758385503,18.833468878320875,19.71990716241205,19.941516733434845,0.7223089137798994,10321.42857142857,25.03570219780099,21.911137901450832,0.7120084846477619,23.190561792734844
nearest_current_wind_train,support_reference,12,5,5.450067818787905,4.507830595263035,3.6166118180014553,7.653056766618795,10.100680228501178,12.284247528899709,12.830139353999337,0.27769108622010075,8416.666666666666,12.62405782524759,11.453744143541003,1.8312502382339833,8.495226007296196
nearest_distance_gt4vox,remote_support_tail,1,1,12.830139353999337,12.830139353999337,12.830139353999337,12.830139353999337,12.830139353999337,12.830139353999337,12.830139353999337,0.12824475940491864,3500.0,9.0,12.88178147499127,4.242640687119285,22.665124089012707
role_gap_ge30mps,role_conflict_tail,2,2,12.90811914346071,9.523751423199908,9.523751423199908,16.494212465093746,17.36552009533047,18.062566199519857,18.236827725567203,0.2596168083514694,14500.0,47.0,38.28366270241212,1.5,146.47050225016085
role_conflict_at_point,role_conflict_tail,2,1,13.269671231606438,11.331243708130415,11.331243708130415,16.855710922079844,17.546269323823523,18.098716045218467,18.236827725567203,0.27436404792880215,11750.0,40.0,32.40217521267888,1.5,130.80298453907815
qc_review_flag,qc_tail,9,7,7.33173619734614,5.68314648950953,4.641840991504765,7.973438479749303,13.105133102658247,17.210488800985413,18.236827725567203,0.37690599918462286,11333.333333333334,31.444444444444443,28.88894824698112,0.9151186641666433,32.549000500035746
no_qc_review_flag,clean_reference,17,6,6.859048664292508,5.123879380240105,3.7409043123189525,9.852547580728624,14.252414829886433,18.80369635272516,19.941516733434845,0.6230940008153772,8441.176470588236,12.881677921893232,10.835313301174915,1.3945325686103924,7.862916040324736
high_vector_error_ge30mps,error_tail,0,0,,,,,,,,0.0,,,,,
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
