stratum,category,points,frames,point_weighted_rmse_vector,point_weighted_mae_vector,p50_vector_error,p90_vector_error,p95_vector_error,p99_vector_error,max_vector_error,sse_share_of_all_points,mean_alt_m,mean_truth_speed_mps,mean_prediction_speed_mps,mean_nearest_train_distance_vox,mean_nearest_role_gap_mps
all_holdout_points,official_baseline,14,8,7.443474429897868,4.992595405047479,3.279378005038315,8.880325168934831,14.302873739450746,21.136178614855883,22.844504833707177,1.0,10464.285714285714,23.0,20.26179034324885,0.9918821083837626,4.431796720948116
single_holdout_frame,support_tail,4,4,1.9689781707693181,1.916388076812706,1.8733509008444023,2.418211149790842,2.4798096117672626,2.5290883813483993,2.5414080737436837,0.019992281429915378,9375.0,18.25,17.199162472253725,1.0590169943749475,7.232221705185489
multi_holdout_ge2_frame,support_reference,10,4,8.718754854288214,6.223078336341387,3.7034352222108344,11.017631010890582,16.93106792229887,21.66181745142552,22.844504833707177,0.9800077185700846,10900.0,24.9,21.486841491646892,0.9650281539872886,3.3116267272531674
multi_holdout_ge3_frame,support_reference,6,2,10.789117767169005,8.311854063689353,5.224078444424418,16.27401937658685,19.559262105147013,22.187456287995147,22.844504833707177,0.9004169883177144,11416.666666666666,28.833333333333332,24.76173743417294,0.7357022603955158,3.589434176450966
alt_9_12km,high_alt_tail,5,4,11.162534633782702,8.076468217091131,6.659480995158915,16.49050480063533,19.66750481717125,22.20910483039999,22.844504833707177,0.8031861404483833,10100.0,21.6,16.653431218003465,1.047213595499958,5.785777364148391
alt_12km_plus,high_alt_tail,5,4,5.1839293571056935,4.3551243707442495,3.6181945507317477,7.337590709155881,8.5205623143112,9.466939598435456,9.70353391946652,0.17322426064122692,14000.0,34.0,32.23568365964407,1.282842712474619,3.093758098458514
alt_12km_plus_single_holdout,combined_tail,0,0,,,,,,,,0.0,,,,,
context_only_nearest_support,context_tail,7,5,10.190108023610177,7.602249731677679,6.659480995158915,14.959922285162788,18.90221355943497,22.05604657885273,22.844504833707177,0.9370789420333843,10714.285714285714,24.571428571428573,19.726463391685606,1.2103051364285113,0.0
alt_12km_plus_context_only,combined_tail,2,2,7.247824453951057,6.502777870080658,6.502777870080658,9.063382709589348,9.383458314527934,9.639518798478804,9.70353391946652,0.13544590841862583,14500.0,35.5,29.684451030289164,1.5,0.0
single_holdout_context_only,combined_tail,2,2,1.8909518102798346,1.8733509008444023,1.8733509008444023,2.0792715086229157,2.1050115845952297,2.125603645373081,2.130751660567544,0.009219587298145204,8250.0,16.5,16.06145887005463,1.118033988749895,0.0
nearest_context_wind,support_tail,10,6,8.601586265073275,5.8570614720681,3.279378005038315,11.017631010890582,16.93106792229887,21.66181745142552,22.844504833707177,0.9538446786080882,9900.0,20.3,16.608592574601808,0.947213595499958,2.0126112649291796
nearest_current_wind_train,support_reference,4,3,2.9917177124787036,2.831430237495922,3.0798013122377155,3.737531490802469,3.763103692246195,3.783561453401176,3.788675893689921,0.046155321391911704,11875.0,29.75,29.394784764866444,1.1035533905932737,10.479760360995456
nearest_distance_gt4vox,remote_support_tail,0,0,,,,,,,,0.0,,,,,
role_gap_ge30mps,role_conflict_tail,0,0,,,,,,,,0.0,,,,,
role_conflict_at_point,role_conflict_tail,3,3,13.393068030112584,9.336874386405144,3.788675893689921,19.033339045703727,20.93892193970545,22.46338825490683,22.844504833707177,0.6937483562354019,11333.333333333334,27.666666666666668,20.825099277704794,1.1380711874576983,6.175428072976054
qc_review_flag,qc_tail,9,7,9.086739565679162,6.486874049694669,3.788675893689921,12.331728102314655,17.58811646801091,21.793227160567923,22.844504833707177,0.9580302760873783,10833.333333333334,24.555555555555557,20.875638510465944,1.2095943908191862,2.0584760243253513
no_qc_review_flag,clean_reference,5,4,2.551659806059395,2.3028938446825356,2.5414080737436837,3.4736104061917823,3.5459024784617648,3.603736136277751,3.6181945507317477,0.04196972391262184,9800.0,20.2,19.156863642258077,0.6,8.703773974869094
high_vector_error_ge30mps,error_tail,0,0,,,,,,,,0.0,,,,,
extreme_truth_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
extreme_prediction_speed_ge120mps,qc_tail,0,0,,,,,,,,0.0,,,,,
